GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born
6037101122,3064,52.6,8.9,81.5,0,253,47.1,100,580400,5.5,16.6,18.9,0,2.59,2170 (USD),"$85,460 ",40.4,86.1,3.1,30,90.5,25.7,66.2,27.3
6037201602,2906,36.2,83.9,4.3,1.1,298,47.2,76.9,398200,4.8,34.9,36.5,0,2.95,1163 (USD),"$61,458 ",31.9,74.3,12.6,43.5,97.4,13.5,23.3,35.9
6037201601,2272,37.9,82.8,5.5,2.7,203,52.5,80.3,409800,4.8,19.5,38.6,0,2.52,983 (USD),"$59,265 ",33.9,76.9,10,36.8,91.9,15,37.4,31.3
6037262501,3993,44.5,6,88.6,0,106,51.5,83.8,1933200,7,14.2,18.9,7.9,2.78,2384 (USD),"$192,917 ",25.4,74,5.4,12.6,91,82.8,85.8,9.9
6037241202,5378,28.5,59.6,0.5,36.4,24,49.2,59.8,330000,4.3,31.7,66.8,1.9,3.54,1114 (USD),"$33,625 ",35.3,61.6,40,18.4,86.4,8.5,43.8,30.7
6037128601,4490,34.5,44.9,41.4,4.4,354,51.1,25.6,519300,3.7,7.2,77.9,4,2.73,1191 (USD),"$43,056 ",32.8,65.1,30.8,27.3,84.9,28.8,33.1,47.7
6037128102,5012,32.2,69.4,17,4.7,375,48.5,20.1,420400,3.5,10.9,81.2,4.1,3.32,1174 (USD),"$37,240 ",36.4,55.7,32.5,32.2,86.1,11.9,18.9,51.2
6037189201,3537,33.6,11.2,71.4,5.5,265,44.9,7.6,593800,2.8,32.7,95.5,0.6,1.7,1268 (USD),"$36,975 ",30.2,69,19.1,59.9,78.9,60.3,55.7,33
6037185204,1951,44.9,38.7,29.7,0.8,525,48.1,87.9,704800,5.3,30.5,26.8,0,3.12,1354 (USD),"$77,120 ",34.6,68.9,10.7,40.6,90.2,52.2,46.7,33.2
6037185203,3591,31.4,81.8,7.4,0.8,316,50.9,59,504200,4.2,42.2,62.9,0,3.9,1026 (USD),"$40,208 ",32.3,69.7,25.5,36.2,82.1,19.6,17,42.9
6037208501,2160,39.1,44.4,7.8,1.3,972,44.4,13.5,535000,3.1,28.2,89.9,3.9,2.59,1182 (USD),"$50,648 ",30.8,60,16.5,43.4,88,37,18,60
6037207501,2249,36.4,17.7,30.9,7.6,876,57.4,0.7,554800,2.5,1.5,80.8,6.7,1.66,1816 (USD),"$62,813 ",29.3,49.5,15.3,86.9,80.6,68.8,51.2,42.6
6037207302,4497,34.8,16.1,39.6,18.7,614,57.7,0.3,457700,1.3,77.4,94.2,10.1,1.38,1704 (USD),"$40,254 ",29.5,54.2,19.8,89.6,67.6,57.2,74.3,21.6
6037190801,2605,38,44,38.3,7.4,237,52.2,3.6,667900,2,21.8,93.4,4.5,1.74,1022 (USD),"$22,793 ",35.9,53.4,43.1,66.2,82.7,30.6,35.4,47.1
6037190402,2460,40,17.5,58.5,5.8,396,54.7,6.3,,2.3,10.6,98.9,0.7,1.82,1177 (USD),"$29,301 ",31.7,56.5,32.5,62.8,78.8,36.5,33.3,46.3
6037190401,3052,36.2,16.6,66.1,2,365,44,2.6,,2.5,29.2,98.9,1.4,1.67,1213 (USD),"$40,774 ",27.3,69.8,27.4,62.2,87.4,50.9,44.1,46.2
6037190201,2445,30.7,34.3,51,5.8,116,55.2,0.5,,1.6,42,98.8,8.4,1.6,1169 (USD),"$23,750 ",31.2,41.4,34.9,81,68.1,39.1,41.2,43.1
6037189904,2488,34.9,13.7,63.1,7.6,279,56.8,1.6,,2.5,3.3,98.7,1.3,1.64,1512 (USD),"$45,116 ",25.9,71.9,13.6,74.7,66.7,60.4,63.2,33.8
6037128101,3600,37.3,47,40.5,3.3,212,49.2,36.3,464200,4,1.8,69.7,0,2.93,1193 (USD),"$45,565 ",37.4,69.8,19.4,35.9,98.1,27.8,25.3,52.3
6037127806,3047,33.8,61.7,29.2,5.1,86,54.9,25.8,542000,3.5,4.4,78,1.9,2.57,1016 (USD),"$35,469 ",34.6,74,26.9,28.7,84.6,21.6,23.3,50
6037127804,4368,32.9,53.6,27.9,5,467,49.6,20.8,423200,3.6,5.7,76.7,0.6,2.65,1197 (USD),"$44,013 ",32.4,63.3,19.6,24.2,79.7,29.5,28.7,47
6037234901,2781,29.7,48.5,0.6,51,0,41.8,7.1,341700,3.7,10.1,96.6,5.4,2.62,993 (USD),"$16,386 ",32.8,64.4,52.7,26.1,87.3,7.9,55.3,32
6037127803,4301,34.9,63.3,24.7,2.2,287,48.3,30.5,405400,3.6,4,75.5,0,2.55,1203 (USD),"$40,000 ",32.2,70,28.1,24.2,85.7,18.7,29.7,43.5
6037127711,3563,33.8,57.5,27.8,5.3,323,52.8,46.5,499500,4.3,1.6,60.5,3.1,3.13,1213 (USD),"$55,000 ",30.8,75.5,16.1,27.7,82.3,30.6,33.3,38.3
6037127603,3034,31.4,80,13.5,2.3,120,48,27.2,436200,3.8,4.5,83.2,1.7,3.39,1187 (USD),"$41,432 ",32.9,67.1,27.6,12.6,89.1,13.6,19.9,45.4
6037127104,3584,34.7,52.2,33.5,4.5,302,42.4,35.4,425000,4.1,0.6,65.1,3.7,3.16,1262 (USD),"$38,125 ",33.9,70.9,19.3,18.5,89,22.5,26.9,45.4
6037127103,3217,31.6,62.8,21.6,2.6,229,50.1,7.2,,3.6,2.9,84.3,4.8,3.09,1074 (USD),"$41,310 ",31,75.4,28.7,25.7,84,22.2,26,42.9
6037125502,3371,36.3,12.4,70,5.3,307,47,21.3,587300,3.6,8.9,76.4,1.4,1.81,1554 (USD),"$66,152 ",29.2,74.3,14.6,22.3,83.5,56.5,76.5,16.6
6037187102,3349,39.3,58.6,17.5,0,661,47.7,62.4,638100,4.2,52.1,61.4,0,2.63,1261 (USD),"$54,167 ",29.5,82.2,23.4,23.9,95.4,32.8,29.6,41.9
6037211921,2274,36.3,33,10.2,4.5,924,51.9,0.2,821400,2.6,41.4,98,5.1,2.24,1173 (USD),"$35,334 ",29.5,59.9,15.8,44.3,87.2,52,22.3,58.8
6037211201,2852,31.4,71.5,6.1,2.8,431,48.5,5.7,700800,3.1,43.9,94.1,7.7,3.1,1156 (USD),"$41,767 ",31.3,58,22.8,40,87.5,17.8,17.7,56.6
6037209104,2585,30.1,82.3,6.1,6.6,123,48.9,0,,1.6,32.1,100,0.8,2.7,792 (USD),"$21,907 ",39.1,38.1,43.2,27.8,85.1,12.5,14.7,50.9
6037209103,3581,29.2,93.2,1.3,3.2,62,54.6,3.6,,1.5,34.2,98.7,5.6,3.44,850 (USD),"$26,336 ",31.8,29.9,51,22.9,94.5,6.4,9.6,56.1
6037208802,3503,34.2,58.9,9.7,6.9,793,47.3,1.3,742200,2.2,44,97.8,4.5,2.51,1027 (USD),"$34,226 ",39,48.3,29.4,28.2,76.4,30.8,16.3,56.7
6037208801,3123,36,63.8,8.4,5.2,603,50.3,1.8,,1.8,47.7,100,3.2,2.49,990 (USD),"$30,225 ",34.8,33.4,32.6,20.2,89,20.8,18.7,60.7
6037208502,3822,35.3,74.4,5.8,2.5,585,48.2,3.3,440900,2.8,28.3,95.9,2.5,2.93,925 (USD),"$32,485 ",35.8,46.2,26.1,34,91.2,10.9,19,49.7
6037208402,3002,32.5,66.9,12.4,0.8,528,54.6,22.5,609800,3.7,23.9,85.7,1.4,3.38,1109 (USD),"$41,143 ",30.8,52.4,24.1,31.2,93.2,21.7,23.4,48.4
6037208401,4322,35.4,76,3.6,2.1,779,54.3,5.1,500000,2.2,19.4,96.4,2.3,2.97,875 (USD),"$26,153 ",36.8,40.6,25,22.3,95.4,16.9,9,68.3
6037208302,4504,32.9,79.6,3.8,5.5,446,50.5,13.5,442900,3.1,44.6,90.9,4,2.85,903 (USD),"$31,845 ",33.9,49.2,31.3,23,91,16.2,15.9,51.5
6037206032,5446,31,66.5,8.3,1.5,1251,48,20.9,372900,4,31.3,81.7,4,3.09,992 (USD),"$33,750 ",29.6,60.1,31.7,28.1,87.8,17.6,11.8,47.6
6037203710,3646,29.9,97.6,1.2,0.4,29,46.5,36.9,346600,4.1,41,78.6,0,4.41,1077 (USD),"$37,962 ",37.4,60.9,32.8,23.8,83.3,8,9.5,41.5
6037209510,2881,32.8,67.3,4.6,3.2,621,47.5,1.1,362100,2.6,46.7,96.4,5.9,2.8,958 (USD),"$29,199 ",34.1,33,41,28.9,83.6,17.1,11.2,64.1
6037212304,1779,27.9,68.2,15.7,1.9,235,47.7,1,,1.5,68.4,99.5,4.5,2.23,893 (USD),"$26,786 ",36.3,40.2,35.6,34.1,86.8,26.2,21.2,55
6037218220,4335,36.4,52.1,11.6,27.5,256,45.1,36.2,767300,4.2,48.8,65.9,1.5,2.76,1253 (USD),"$42,347 ",31.2,69.8,21.5,39.5,91.6,29.7,44.8,39.1
6037222200,3614,35.5,63.9,5.5,24.2,139,51.3,29.7,593100,3.4,50.6,70.8,1.7,2.89,961 (USD),"$36,250 ",34.7,67.8,32.6,35.7,94.8,16.4,30.5,41.3
6037228100,5120,27.5,90.9,0,9.1,0,50.8,65.6,292000,4.6,73.7,58.5,2.8,4.53,1171 (USD),"$43,429 ",28.3,62.2,19.8,14.9,92.6,0.6,11.6,44.7
6037232400,7209,33.5,57.1,1.5,36.6,109,50.2,65.1,344900,4.8,56.5,50.9,3.5,3.12,1156 (USD),"$38,952 ",35.6,72.9,20.3,25.3,90.6,9.4,43.6,29.1
6037241300,2441,30.9,44.3,3.4,50.2,2,47.9,49.6,319200,4.8,11,53.2,4.7,3.42,960 (USD),"$33,281 ",36.7,74.2,24.3,25.3,96.5,10.5,56.4,27.9
6037271500,3174,47,17.1,63.3,2.1,425,48.9,59.5,1131800,5.5,0.6,46.7,4.3,2,1806 (USD),"$93,009 ",24.8,67.3,4.7,24.7,85.8,67.6,73.3,18.6
6037277200,2336,28.9,42.4,23.5,25.6,148,45.8,0,326100,3.9,5.5,86.5,4.8,2.48,1605 (USD),"$63,139 ",27.9,78.3,24.2,51,69.4,40.5,56.6,16.7
6037201401,4764,34.4,81.2,7.7,0.2,347,43,50.7,370400,4.5,23.3,55.9,4.5,3.94,1131 (USD),"$47,639 ",28.3,68.5,28.6,42.9,86.2,18.7,22.9,39.7
6037212202,3572,32,74.9,3.5,2.6,678,48.4,2.3,,2.5,38.5,97.9,2.6,2.89,933 (USD),"$33,409 ",33,62.3,28.8,33.5,91.3,18.3,10.9,59.4
6037201302,4190,40,27.3,18.9,10.1,1608,42,12.3,383700,4.1,1.6,39.1,0,2.14,1678 (USD),"$74,634 ",30.3,81.9,11.3,48.1,79.2,53.1,44.5,34.7
6037201503,3320,31.4,89.9,3.9,1,171,42.2,41.8,445900,4,34.6,78.6,3,3.42,1240 (USD),"$35,625 ",35,60.2,27.6,17.8,90.6,12,21.5,37.7
6037207400,1065,37.5,61.1,16,14.8,55,86.3,3.7,,3.4,11.9,100,7.3,1.71,1750 (USD),"$91,705 ",32.1,59,24.4,48.1,42.2,18,40.5,30.1
6037208903,4278,29.8,82.3,6.2,4.9,154,61.9,1.4,,1.4,45.3,99.3,4,3.52,860 (USD),"$30,096 ",35.4,21.8,41.6,10.3,84.8,6.6,15.8,58.7
6037209200,4083,30.4,34,24.8,6.3,1059,55.7,1.9,600300,1.5,5.6,92,8.9,2.14,1756 (USD),"$45,093 ",24.1,43.3,26.6,57.8,70.7,53.1,38.4,43.6
6037210010,3711,35.5,83.7,1.8,1.7,474,53.5,4.9,296600,1.7,23.8,87.6,0,2.79,822 (USD),"$25,755 ",35.9,37.1,35.7,21.3,92.5,12,6.3,58.4
6037211420,3563,35.1,48.5,10.1,6.3,1211,49.4,23.1,604900,3.1,53.8,80.3,5.7,2.61,1094 (USD),"$41,172 ",33.3,64.6,20.6,32.3,86.9,31.2,21.3,58.7
6037212203,3002,34,69.6,3.2,3.6,635,48.6,2.5,,1.5,46.5,100,4.2,2.19,856 (USD),"$23,521 ",40.1,24.4,48.4,33.8,88.2,15.2,8.2,69.6
6037212610,4042,38,26.4,12.1,4,2241,46.9,9.9,786500,2.9,39,82.3,2.4,2.09,1154 (USD),"$40,801 ",30.7,62.2,17.9,41.5,88.6,42.5,24.5,58.9
6037214400,2925,33.6,9.3,78.8,2.6,162,49.8,1,827400,3.5,64.3,97.3,5,1.76,1866 (USD),"$70,174 ",28,70.1,12.9,53,75.7,67.7,77.9,16.2
6037214600,2544,38.2,15.7,68.7,1.3,206,46,28.4,1157700,4.6,31.9,72.1,1.5,1.65,1996 (USD),"$102,892 ",28.2,67.5,6.5,25.7,77,64.4,62.3,24
6037218120,4996,33.3,65.1,3.7,11.2,928,48.7,26.9,587900,3.9,63.6,80.2,4.9,3.38,998 (USD),"$37,604 ",34.5,58.5,23.9,32.3,86.8,20.2,21.7,53.6
6037218500,2668,37,49.8,7.3,35.2,101,49.2,39,594900,4.3,41.6,66.4,3.3,2.44,1107 (USD),"$41,410 ",31.7,72.3,24.2,39.1,94.4,22.2,49.8,32.5
6037221210,3265,34.6,74.5,5.2,9.1,318,51.5,28.7,568200,3.5,80.2,75.3,0,3.44,1095 (USD),"$37,535 ",34.7,58.8,27.6,24.1,96.1,18.5,20.6,47.3
6037221302,5290,33,72.1,6.7,10.4,521,50.9,12.4,507200,3.3,44.5,89,1.2,3.7,1080 (USD),"$39,849 ",39.9,58.3,20.6,29.5,90.7,10,20.8,52.9
6037224200,2527,30.8,90.8,4.9,2.2,53,52.8,23.6,273200,3.3,42.8,89.9,1,3.22,866 (USD),"$22,634 ",35.1,41.8,33.2,32.7,90,10,9.8,59.5
6037104105,5887,32.2,76.8,7.3,4.4,496,46.8,32.3,288400,4.8,0.5,47.6,1.9,3.75,731 (USD),"$39,693 ",33.6,64.6,26.5,26.8,93.1,17.2,16.4,46.9
6037134201,4643,36.3,49.2,30.2,2.5,730,48.8,82.4,436100,5.6,0,25.2,0,4.54,1387 (USD),"$95,625 ",32.4,75.8,8,17.5,91.6,22.6,46.8,36.1
6037294110,4286,34.4,80.4,13.9,0,130,49.5,73.5,389200,5.1,15.4,40.6,0,3.44,1122 (USD),"$52,188 ",21.2,75.4,23.1,19.6,94.9,5.2,32.1,29.9
6037296300,5011,43.6,33.1,38.7,6.3,955,50.2,24.4,428100,4.5,0,39.5,3.1,2.79,1766 (USD),"$83,068 ",30.1,82.7,8.8,32.2,87.2,37.8,56.6,26.5
6037297000,5241,43,34.9,51,2.8,329,52,55.1,650900,5,33.4,45,6.7,2.27,1499 (USD),"$78,297 ",25.3,85.8,6.8,36.2,81.7,34.3,67.2,18.6
6037214000,3817,38.1,7.8,82.9,0.4,152,46.3,56.3,1525600,6.4,71.5,40.5,0,2.53,1878 (USD),"$104,735 ",20.8,72.2,4.5,17.3,96.9,55.7,72.4,17
6037237900,4379,34.2,23.5,2.9,70.6,57,41.1,75.9,344700,5.2,61.9,41.3,3.6,3.25,1199 (USD),"$43,560 ",38.3,76.1,21.7,27.1,85.9,14.2,81.1,12.4
6037195802,2734,35.8,57.1,12.3,3.4,683,52.5,29.1,661300,3.7,47.2,78,7.3,2.86,1176 (USD),"$48,309 ",30.7,73.1,14.4,40,90.7,25.5,24.6,50.8
6037191120,4247,40.6,48.2,33.1,2.3,625,53,11.7,611300,2.8,31.6,88.8,2.7,2.33,1033 (USD),"$36,143 ",29.4,47.6,22.4,42.7,86,28.4,25.6,52.8
6037191410,5024,31.7,67.7,10.9,4.6,710,54.1,3,578100,2.7,29.3,98.6,3.5,2.98,995 (USD),"$32,025 ",35,54.2,31.4,19.2,89.5,21.5,20.7,48.5
6037195400,4567,39.6,13.7,67.6,2.5,657,54.5,49.2,682700,4.2,47.2,62.6,1,1.75,1483 (USD),"$93,226 ",32.9,68.7,6.8,35.3,91.7,64.3,70.9,18.2
6037197700,5171,32.9,33.1,15.5,4.6,2202,49.7,15,429100,3.7,23.7,85.5,2.8,2.66,1181 (USD),"$36,759 ",31.7,59.3,30.4,42.3,84.8,39.4,34.4,45.8
6037199000,5491,34.6,66.3,6.4,0.4,1328,54.4,24.1,371600,3.5,37.4,67.2,1.2,3.69,1064 (USD),"$47,250 ",29.6,54.3,28.4,32.3,84.9,20.4,18.7,52.9
6037199300,3545,39.4,56.6,29.2,1.3,409,50.3,71,542300,4.7,47.4,46,0,2.66,1320 (USD),"$57,031 ",37.4,75.1,16,33.2,87.8,37.8,42.2,35.6
6037199700,3185,33.5,70,14.9,1.3,414,54.8,36.5,365400,3.5,52.8,80.6,5,2.82,1228 (USD),"$35,000 ",26.8,64.6,31.4,29.8,87.8,26.2,23.9,43.5
6037201402,5115,41.7,71.5,7,0.2,1011,45.9,76.9,443000,5,6.5,30.5,2,3.11,997 (USD),"$54,655 ",30.9,66.3,15.1,30.2,95.6,13.6,28.2,36.8
6037143902,2931,42.1,9.6,80.7,0.9,238,50.4,52.5,1229700,5.5,8.2,42.7,0,2.01,1935 (USD),"$117,750 ",29.4,76.9,2.2,33.2,89.6,72.1,80.2,18.5
6037183620,3178,32.7,67.9,16.7,1.5,371,47.9,55.9,557500,4.3,53.3,55.9,0,3.56,1226 (USD),"$50,500 ",29.2,63.8,23.5,29.4,88.8,21.9,28.5,35.6
6037187300,3376,35.9,19.5,57.8,2.8,470,46,52,810400,4.6,44.1,58,0,2.28,1853 (USD),"$99,911 ",29.5,72.2,7.3,27.2,91.2,60.9,70.8,20.5
6037189702,2102,40.9,8.2,73.8,5.7,140,52.9,28.1,1049800,3.5,40.7,49.7,14.8,1.4,1691 (USD),"$78,750 ",33.9,66.4,12.3,46.8,88.9,66.5,81.1,21.3
6037199110,2612,37.1,88.3,5.9,2,81,53.3,70.1,389400,4.7,55.1,48.2,5.4,3.65,1214 (USD),"$56,250 ",34.4,59.5,17.6,24.1,90.1,13.2,25.1,36.9
6037191720,3646,30.6,74.8,18.5,2.8,115,55,11.5,470800,2.6,30.5,94.7,3,2.96,1035 (USD),"$31,136 ",35.5,52.9,36.6,24.1,91.2,16.2,18.8,56.5
6037197200,3866,40.3,55,10.8,1.7,1236,51.7,78.6,396800,4.7,45.8,50.7,1.3,3.16,1224 (USD),"$55,021 ",32.1,67.3,10.2,25.6,90.8,21.2,33.6,42.2
6037232600,6423,33.2,71.2,1.3,26.8,40,45.7,62.2,303400,4.6,56.5,55.9,3.3,3.05,1061 (USD),"$27,309 ",34.4,74.4,35.2,18.8,94.1,7.6,30,36.3
6037234000,5036,43,32.1,4.7,59.8,46,43.4,71.8,454000,5.4,56.1,36,2.1,2.19,1204 (USD),"$56,442 ",32.1,72.2,13,30.7,87,27.5,69,20.2
6037234300,4154,50.1,6.7,3.3,80.5,175,42.1,18,460800,3.6,34.6,80.4,6.2,1.53,1192 (USD),"$41,444 ",33.2,78.6,20.3,54.7,91.9,29.4,91.7,6.4
6037237300,5080,39.2,35.5,2.4,58.7,155,45.5,64.2,293900,4.5,54.1,53.4,3.1,2.4,1110 (USD),"$32,222 ",33.6,74,23.1,35.3,94.4,12.8,63.7,26.1
6037237500,2785,30.3,73.4,0.9,25,0,49.2,32.3,322800,3.9,27,79.2,0,3.31,951 (USD),"$31,520 ",37.9,63.9,28.8,17.5,93.3,4.8,27.2,42.8
6037199120,4225,34.7,73.4,3.7,0,956,51.1,29.8,442300,4.1,23.9,77.2,0,3.55,1043 (USD),"$30,893 ",36.7,57.1,45.1,29.4,85.1,14,15.8,42.6
6037201301,3918,35.1,84.4,4.6,0.3,420,52.4,50,482100,5,30.3,51.4,1.2,3.48,800 (USD),"$42,986 ",33.9,70.2,25.9,35.1,95.4,16.4,23.7,36.8
6037203600,5067,31.4,96.8,1.2,0,92,48.5,35.4,367500,4,37.3,72.1,2.7,3.82,1056 (USD),"$44,239 ",29.3,65.7,24.4,22.8,97.1,8.1,6.3,44
6037204110,3313,32.3,96.3,3.1,0.2,13,50.1,68.4,353100,4.4,45,60.4,5.9,3.91,1074 (USD),"$38,464 ",31.7,62.3,23.5,26,95.4,7.6,14.1,43.7
6037204420,3273,28.7,91,2.6,3.5,77,50.2,22.2,410700,3.6,46.9,90.9,3.9,3.56,933 (USD),"$25,732 ",31.9,54.4,47.2,20.7,90.1,4.6,9.9,42
6037204600,4148,30.9,94.7,2.9,1.5,30,50.8,36,341900,3.9,50.6,80.2,0,3.5,988 (USD),"$35,725 ",31.3,58.8,35.7,26.5,88.5,11.8,13.7,41.9
6037204920,2723,35.5,96.5,2.9,0.6,0,53.5,81.9,350000,4.3,45.9,52.6,3.3,4.3,1042 (USD),"$40,871 ",24.4,86.4,28.3,19,91.7,8.7,14,39.9
6037206300,5468,52.8,20.3,21.9,52.5,76,74.7,1.6,,,37.9,99.3,10.2,1.03,306 (USD),"$10,262 ",44.3,10.1,83.1,67.2,55.6,8.6,78.9,11.8
6037207710,4041,34.3,15.9,39.5,6.3,1479,56.2,0,714500,1.5,31.2,87.7,11.1,1.4,2222 (USD),"$83,210 ",28,49.3,24.4,79.9,55.2,67.2,47.4,38.5
6037208710,4682,42.1,27.1,7.8,3.4,2795,46.2,1.1,346400,2.7,12.4,85.8,1.7,2.39,1228 (USD),"$56,745 ",29.5,62,17.7,31.1,90.7,42.7,16.6,64.5
6037211310,4375,32.1,75.2,3.6,3.2,564,49.1,4.7,,3.1,57.5,98.5,1.4,3.43,1186 (USD),"$37,294 ",39.8,51.1,25.1,33.5,88.6,19.4,13.6,57.5
6037122120,4703,31.1,84.3,9.2,2.5,117,47.1,63.6,383700,5.3,0.5,45.4,2.3,4.45,1359 (USD),"$51,655 ",27.7,83.4,15.7,29,97.4,9.4,22.2,42.2
6037123010,4247,28.4,86.1,10.6,1.6,30,49.9,47.1,389800,4.5,1.9,66.7,1.7,3.92,1232 (USD),"$37,454 ",32.5,62,34.8,25.1,93.1,7,10.5,50.2
6037128910,4302,39.6,8.2,70.1,8.6,205,52.3,50.2,718100,4.6,3.1,52.9,0,2.01,1552 (USD),"$84,335 ",33.4,74.3,6.9,31.9,84.4,57.2,67.9,26.2
6037134305,4534,29,87.2,5.4,0.8,275,54,0.8,,3.6,5.5,100,0,4.02,1222 (USD),"$38,787 ",27.2,56.1,29.4,16.2,92,8.2,10.2,54.1
6037134710,5862,32.5,69.3,13.4,2.2,735,50.5,25.1,397000,3.8,5,77.1,0,3.79,1128 (USD),"$44,306 ",32,56,26.4,16.5,84.7,17.1,23.5,50
6037135202,4624,42.3,14.8,59.5,2.5,718,47,99.5,597800,6.2,0.7,14,0,3.34,2891 (USD),"$110,556 ",32.5,82.9,9.8,20.4,92.5,38.7,74.7,22.2
6037137302,4493,49.8,4.7,79.2,1.2,444,51,99.1,768800,7.1,0.8,14.5,0,3.31,2442 (USD),"$128,087 ",29.2,79.1,5,39.3,89.6,56.5,69.2,31
6037139802,4120,47.8,6.2,83.7,0.2,221,47.5,97.5,1148600,8.1,1.2,9.8,0,3.25,3059 (USD),"$144,531 ",38.4,83.6,3.8,32.3,96.8,61,53,37.1
6037141302,5982,36.9,16,67.1,7.4,414,47.8,27.1,878900,3.9,3.9,70.6,5,1.86,1739 (USD),"$89,128 ",34.5,76.1,4.7,39.3,77.8,63.1,63.6,27.6
6037143100,4362,45,12.2,70.1,6.2,292,52.2,29.5,752800,4.4,20.4,56.4,0,1.71,1730 (USD),"$105,025 ",24.5,74.5,7.6,43.7,88.5,57.4,79.4,17.8
6037143800,5586,38.9,18.7,69.9,1.7,441,50.2,58.9,1084300,5.5,7.3,39.7,0,1.95,1754 (USD),"$146,458 ",30.1,78.8,2.7,22,82.3,68.2,76.3,14.1
6037119800,6388,33.5,76.2,8.5,1.3,798,46.6,92.9,397500,5.5,4.5,20.2,0,3.15,1207 (USD),"$73,875 ",30,80.8,10.4,39,94.2,20.7,17.7,46.3
6037120010,2692,32.8,74.7,8.7,2.8,371,49.7,71.8,364300,4.4,0.5,44.3,1.2,3.72,1420 (USD),"$48,594 ",32.1,77.2,14.8,37.3,90.3,20,12.9,49.8
6037122200,3957,31.4,79,11.2,0.3,280,49.8,75.9,390800,4.8,13.3,53.8,0,4.45,1256 (USD),"$55,729 ",27.7,72.6,14.3,29.1,96.1,10.2,14.3,49.2
6037143200,4295,35.3,18.7,60.3,9.3,206,44.6,14.8,639000,3.7,9.2,73,0,2.03,1547 (USD),"$73,077 ",32.2,77.1,9.8,33.9,76.7,62.1,73.8,18
6037128400,4066,40.2,33.8,52.2,3.6,305,44.3,56.7,584800,4.7,2.9,45.3,0,2.1,1387 (USD),"$65,777 ",32.8,73.6,8.8,35.4,86.4,39.9,55.2,28.3
6037294900,3748,27.8,91.2,3.6,1,47,47.4,45,327300,4.3,15,70.3,2.4,3.83,961 (USD),"$38,983 ",24.9,67.5,26.5,15.7,92.4,4.5,16.3,40.8
6037300200,5535,43.7,11.3,47,0,2153,48.8,79,714000,5.8,17.7,27.5,0,2.68,1721 (USD),"$81,970 ",30.1,88.8,10.6,32.1,91.2,50.1,58.1,35.8
6037218110,3380,35.7,53.3,4.6,19.9,738,45.3,21,666700,3.8,50.3,74,1.6,2.86,1186 (USD),"$41,897 ",30,65.7,20.3,31.2,91.4,28.8,26.8,47.3
6037219500,1720,47.7,23.3,7.5,50.9,252,46.5,71.1,490700,5.3,10.6,24.6,6.3,1.96,1201 (USD),"$71,400 ",30.6,70.4,8.1,33.1,96.2,35.3,68.8,18.4
6037226700,7137,26.2,97.2,0,2,46,47.9,43.7,307400,4.1,46.6,78.6,3.6,4.88,1119 (USD),"$35,524 ",26.6,51.5,37.6,21.2,92.1,2.3,5.7,49.7
6037231100,3429,34.3,65.7,6.3,25.5,41,54.4,17.2,326200,3.7,52.9,90.9,5.1,3.48,973 (USD),"$26,328 ",30.1,43.5,58.4,17.3,79.1,6.6,36.3,33.6
6037235201,2765,37.9,33.8,1.9,62.1,12,45,75,325700,5.4,58.2,41,0,2.63,1150 (USD),"$41,678 ",35.7,71.3,22.7,36.4,88.4,14.7,63.2,17.7
6037201110,2329,36.2,82.3,7.7,0.3,225,50.8,74.6,425000,4.6,53.2,41.9,0,2.89,1165 (USD),"$50,625 ",29.3,74.4,16.7,36.8,91.9,19.7,30.3,31.8
6037209810,2664,37.1,67.8,10.3,6.2,341,52.5,3.6,589300,1.4,64.9,97.5,6.6,3.02,876 (USD),"$30,027 ",38.8,32.7,35.9,20,85.9,16.8,21.3,52.7
6037212410,4623,33.8,42.2,6.6,6.5,1953,52.3,1.4,581700,2.8,33.8,98,1.8,2.66,1371 (USD),"$41,906 ",34.6,41.8,22,29.6,90.4,32.5,16.7,58.8
6037292000,6486,31.8,54.1,9.8,11.5,1101,44.6,40.2,472000,4.4,1.8,72.5,2.6,3.65,1318 (USD),"$36,799 ",28.2,69.9,33.8,25,88.1,19.1,34.3,39
6037273100,2541,40.8,20.1,70,1.5,124,55.8,65.5,1238100,4.9,11.6,45.8,5.5,2.15,2865 (USD),"$118,958 ",27.7,79,9.2,28,87.8,60.8,69.9,23.2
6037265303,4832,21.7,21.2,35.5,1.6,1747,42.5,0.5,578500,3.3,2.5,95.8,6.1,3.54,1987 (USD),"$15,924 ",21.9,26,76.4,97.5,38.7,72.4,56,22.5
6037267402,4888,33.4,18.7,53.1,4.3,977,47.2,0.5,658100,3.5,0,85.2,0,1.82,1698 (USD),"$66,076 ",26.9,68.4,11.6,79.4,80.2,72.1,70.9,29.8
6037203900,3128,32,97.7,1.5,0.8,0,51.4,62.8,354500,4.4,50.7,64.2,2.2,4.04,1103 (USD),"$42,326 ",25.4,67.7,29,19.4,94.8,7.2,6.1,49.2
